SampleID,Trial,Operator,Exposure,Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,AU,SU,CU_B,CU_G,CU_R,dummy1,dummy2,dummy3,dummy4,dummy5,dummy6,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B251.13.11,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003785679,0.006226882,0.002503523,62.87348884,1.711674994,,,,,,,,,,11.06339417,14.8074822,1.697054651,7.197380298,14.16168316,41.08208851
19B251.13.12,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004032857,0.006244598,0.002051374,94.31152184,1.54791342,,,,,,,,,,13.26873171,16.36811223,1.40721028,9.361642378,19.88380932,48.12629236
19B251.13.21,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00286413,0.004511476,0.001466133,42.01682709,1.482478078,,,,,,,,,,12.43506253,14.51497175,1.614356395,6.196870542,11.77770187,29.52653727
19B251.13.22,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002798025,0.003712512,0.001163053,31.83057593,1.313082811,,,,,,,,,,14.35303823,20.60321957,2.330055553,5.685829619,11.59733072,64.36742424
19B251.13.31,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003575597,0.005352347,0.002286364,74.44019044,1.851843274,,,,,,,,,,11.75873201,16.02443981,1.656924112,8.404346894,15.10516945,60.75242097
19B251.13.32,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00384941,0.005607715,0.002023223,62.59720795,1.250689378,,,,,,,,,,16.03533247,17.34890177,1.509319533,9.805760844,19.92290634,64.21863033
19B301.06.11,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002889164,0.00639545,0.005834503,1032.387465,3.204687764,,,,,,,,,,2.170559703,4.14661288,5.748886872,7.574744805,7.331613838,8.40928587
19B301.06.12,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002895298,0.006560561,0.006096888,568.7348947,3.517693836,,,,,,,,,,2.315538992,4.21165849,5.380009057,7.746100592,7.102568765,9.625170639
19B301.06.21,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002847323,0.006241029,0.00532195,543.3001713,3.031122997,,,,,,,,,,1.842335186,3.193301143,4.66979679,6.176552115,5.944812837,6.926079916
19B301.06.22,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002936058,0.00686776,0.005968216,335.0923144,2.465338747,,,,,,,,,,2.256256155,4.223021624,6.197665477,6.874989561,6.479636188,7.57130726
19B301.06.31,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002742056,0.00620923,0.00557587,422.4299051,3.254513434,,,,,,,,,,1.990770697,3.527062625,5.015451525,6.388988052,6.563444426,8.745519901
19B301.06.32,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00309414,0.007117664,0.006758023,740.5911602,2.420254693,,,,,,,,,,2.254562513,4.088649823,6.500500598,6.8741159,6.568294391,9.519165596
19B301.06.11,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002908881,0.006421591,0.005806087,568.8145228,3.21641031,,,,,,,,,,2.231972418,4.180197985,5.771939163,7.627685073,7.380827216,8.534105086
19B301.06.12,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002908099,0.00656599,0.006058805,480.6463225,3.51617074,,,,,,,,,,2.336319182,4.219685403,5.304587245,7.764306167,7.154944865,9.639901514
19B301.06.21,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002852241,0.006251103,0.005330586,1375.80575,3.035027236,,,,,,,,,,1.842904248,3.340226282,4.667455478,6.182503938,5.975829346,6.916239752
19B301.06.22,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002941887,0.006867653,0.00596362,364.0268406,2.454394825,,,,,,,,,,2.19867006,4.216152049,6.209996098,6.881916717,6.48223324,7.595944317
19B301.06.31,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00273549,0.006213271,0.005616136,923.6979262,3.255991581,,,,,,,,,,2.026810625,3.568641064,5.166857121,6.387095561,6.576725538,8.80440867
19B301.06.32,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.003086322,0.007102268,0.006788891,541.9931256,2.408632191,,,,,,,,,,2.370982627,4.194020689,6.62434736,6.882397238,6.5806392,9.492278433
19B301.06.11,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002917727,0.006381085,0.005656587,681.8981467,3.185436927,,,,,,,,,,2.134719295,4.054636845,5.352133963,7.74633006,7.482472702,8.484952474
19B301.06.12,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002936304,0.006532124,0.005862916,394.2519401,3.46959103,,,,,,,,,,2.356893464,4.128576636,4.962860205,7.844353989,7.206621389,9.722237564
19B301.06.21,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002882978,0.006198029,0.005135886,938.6874597,3.003419686,,,,,,,,,,1.824822106,3.197192546,4.376188691,6.373612624,6.078190414,6.940364928
19B301.06.22,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002990341,0.006878521,0.005758341,473.6381735,2.417854607,,,,,,,,,,2.185342014,4.099172134,5.80062624,6.91696691,6.54883627,7.648865471
19B301.06.31,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002760042,0.006156696,0.005397596,388.9469697,3.228663331,,,,,,,,,,1.912660636,3.467788397,4.836025408,6.498486045,6.652491286,8.839767926
19B301.06.32,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.003126141,0.007082121,0.006562129,330.8247822,2.416203752,,,,,,,,,,2.363209371,4.038466497,6.157331151,7.00657487,6.587620914,9.561651767
19B302.18.11,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003304876,0.007057857,0.003423677,67.48071443,1.543779105,,,,,,,,,,19.91695812,20.27363354,1.802120683,10.623187,21.24411416,61.88166239
19B302.18.12,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002365934,0.005223267,0.003682402,58.12918579,1.460696347,,,,,,,,,,20.6742691,21.85261798,1.71410789,8.231967924,17.11490267,54.47703249
19B302.18.21,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002539557,0.004994989,0.002777426,60.67267096,1.372004731,,,,,,,,,,12.81095714,15.36381954,2.173800884,4.304661175,6.468644471,14.2180607
19B302.18.22,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002805305,0.005724225,0.003477835,93.75554264,1.726672734,,,,,,,,,,20.46270179,21.49019989,2.022564002,10.4511147,20.05666452,57.40506959
19B302.18.31,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.001788962,0.003661533,0.002458066,78.9053289,1.5262128,,,,,,,,,,5.697660344,5.521731155,1.195136158,2.042070238,2.927936634,4.544138427
19B302.18.32,1,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002250455,0.004671158,0.003892804,66.53838375,1.573389756,,,,,,,,,,8.094637368,8.251339254,1.242429198,5.128502094,9.88208106,29.86943638
19B302.18.11,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00326392,0.007081323,0.003460784,78.47565783,1.558561902,,,,,,,,,,19.78913227,19.62713187,1.916249866,10.7355591,21.58329736,65.01550101
19B302.18.12,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002338578,0.005228505,0.003715172,59.39962586,1.456006846,,,,,,,,,,20.5813087,21.19636236,1.824869895,8.307384591,17.35805351,55.57353788
19B302.18.21,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002492741,0.005001194,0.002809053,66.24552455,1.372215047,,,,,,,,,,12.80765202,15.00296719,2.040508266,4.314893004,6.461103723,14.27180421
19B302.18.22,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002758111,0.005713639,0.003508066,96.65670965,1.743456518,,,,,,,,,,20.44560169,20.79952665,1.819838205,10.43087417,20.09513176,58.61395
19B302.18.31,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.001734855,0.00363722,0.002483164,86.06311831,1.531984865,,,,,,,,,,5.500927594,5.2005221,1.209485072,2.035129738,2.918005954,4.514093468
19B302.18.32,2,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002199244,0.004649585,0.003917956,56.35790651,1.576661628,,,,,,,,,,7.881420724,7.858166809,1.420184779,5.107055664,9.921284351,30.51813419
19B302.18.11,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00326446,0.007067636,0.003471194,74.7573759,1.551932879,,,,,,,,,,19.84530181,19.8301512,1.881931294,10.76851722,21.54439011,65.27430193
19B302.18.12,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002331656,0.005236977,0.003744157,55.28031737,1.4549929,,,,,,,,,,20.57489384,20.52592759,1.805932382,8.371567965,17.38590752,57.36511207
19B302.18.21,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002507063,0.0049973,0.00280459,65.84587741,1.372645175,,,,,,,,,,12.83342001,15.07252275,2.113177086,4.305872784,6.4531306,14.31072761
19B302.18.22,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002763882,0.005719835,0.003527064,96.44689155,1.739177084,,,,,,,,,,20.24198163,20.61896651,1.854152198,10.44347837,20.25093045,59.7907312
19B302.18.31,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.001765018,0.003649828,0.002473169,84.79036797,1.538084006,,,,,,,,,,5.633874438,5.399135112,1.182166021,2.043630175,2.935861829,4.552094114
19B302.18.32,3,AP,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002220877,0.004666762,0.003933744,64.10765278,1.578926907,,,,,,,,,,7.973665042,8.052049057,1.409507481,5.195272638,10.00527921,31.06721933
19B167.04.11,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001707619,0.004421066,0.005427556,335.4109997,3.820808479,,,,,,,,,,1.623691816,2.451703298,2.58955977,4.628845701,4.621518888,8.292333223
19B167.04.12,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001460096,0.004365348,0.004859847,219.0071198,2.490701505,,,,,,,,,,1.816252676,2.063677459,2.576308085,3.962395302,4.018137334,6.571363742
19B167.04.21,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.00166582,0.004208896,0.003500404,130.1337382,3.411628346,,,,,,,,,,1.925608484,4.242093669,4.600282961,4.197504881,3.954704437,5.681297434
19B167.04.22,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001555852,0.003774243,0.003074018,120.7719434,2.423527835,,,,,,,,,,2.293212406,3.531866731,4.140546564,3.69201783,3.704240542,5.073224753
19B167.04.31,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001862188,0.005123757,0.005254292,239.6474955,2.50230812,,,,,,,,,,1.910263877,3.357878585,2.805559118,5.259991155,4.937557354,7.615545418
19B167.04.32,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.00156071,0.004069796,0.003760633,149.0398645,2.753740095,,,,,,,,,,2.257719744,4.977105378,6.173110894,4.830711988,4.947196675,6.373749653
19B167.04.11,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001703779,0.004413147,0.005446547,288.4185211,3.816765202,,,,,,,,,,1.623173767,2.430283432,2.574431272,4.606308138,4.597851902,8.228037757
19B167.04.12,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001445787,0.004347342,0.004897076,217.9548344,2.49631712,,,,,,,,,,1.815175821,2.052413525,2.58082068,3.97228354,4.011979126,6.594124836
19B167.04.21,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001659393,0.004205403,0.003507626,124.9510061,3.408269868,,,,,,,,,,1.897661657,4.186515494,4.602025548,4.19679586,3.95276303,5.648090758
19B167.04.22,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001544792,0.003762864,0.003093702,119.3384655,2.42592686,,,,,,,,,,2.300577386,3.631835678,4.200392162,3.709258189,3.717860759,5.105064606
19B167.04.31,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.00185864,0.00512416,0.005257865,231.4195059,2.504853808,,,,,,,,,,1.954960006,3.345939571,2.799845119,5.27284104,4.944982689,7.618435744
19B167.04.32,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001556788,0.004069419,0.003772658,115.7442136,2.761624344,,,,,,,,,,2.293318693,4.96145684,6.212631966,4.86955175,4.959275879,6.364825477
19B167.04.11,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001682384,0.004393606,0.005458403,311.1804297,3.821200757,,,,,,,,,,1.580503387,2.448656795,2.651108446,4.625400865,4.619912054,8.330055881
19B167.04.12,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001438846,0.004338788,0.004890489,215.4799039,2.489795221,,,,,,,,,,1.921781052,2.06435364,2.577604039,3.970301803,4.02405005,6.593897432
19B167.04.21,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001627619,0.00417514,0.003529647,139.509548,3.413418479,,,,,,,,,,1.989256263,4.237277769,4.612374735,4.193471651,3.96118759,5.68115182
19B167.04.22,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001526895,0.003747873,0.003095721,116.1791913,2.418366967,,,,,,,,,,2.33284733,3.622991925,4.193310171,3.69788988,3.723240422,5.11312373
19B167.04.31,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001821832,0.005084451,0.005317305,213.4377284,2.50295754,,,,,,,,,,2.047016926,3.352211922,2.825229998,5.280783846,4.935398369,7.682846558
19B167.04.32,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001528931,0.004042124,0.003791136,150.0048165,2.751252856,,,,,,,,,,2.279800108,4.983600273,6.195449071,4.851183813,4.95771651,6.371216202
19B170.12.11,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004122159,0.006090831,0.001861607,38.25203882,1.389968363,,,,,,,,,,15.03777309,16.63683286,1.726319044,6.836575161,13.95347813,33.36404105
19B170.12.12,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002935532,0.003821211,0.001248898,25.82322225,1.622408828,,,,,,,,,,17.11063027,19.1937196,1.784685172,6.293281099,11.80346015,26.88691927
19B170.12.21,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002631538,0.003141611,0.001083032,20.30286793,1.537256504,,,,,,,,,,12.35708866,14.68472258,2.117877212,5.124900854,9.174837591,25.82640873
19B170.12.22,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.00285999,0.003632282,0.001208454,15.87784334,1.990530739,,,,,,,,,,13.28559113,15.731337,1.962107448,6.181516315,11.80898942,36.89456396
19B170.12.31,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003739656,0.004897004,0.001991749,47.03453773,1.610709347,,,,,,,,,,16.93140301,17.48331546,1.712766853,7.157687062,13.42090282,32.00313208
19B170.12.32,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003412762,0.004448306,0.001544961,39.18672182,1.3301855,,,,,,,,,,16.28573103,16.86082064,1.824808524,8.12099085,14.42088529,35.47844611
19B170.12.11,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004100366,0.006083176,0.001864708,36.18010992,1.387692884,,,,,,,,,,14.94857596,16.34794464,1.689133416,6.840992868,13.89285881,32.87211517
19B170.12.12,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002925219,0.003809764,0.001248081,22.23775734,1.622683749,,,,,,,,,,17.10069595,19.03943,1.813484812,6.332447245,11.82649534,26.96706842
19B170.12.21,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002613701,0.003135161,0.001087991,20.25126574,1.53753692,,,,,,,,,,12.39302234,14.49871117,2.232761613,5.140513148,9.19038808,25.75241468
19B170.12.22,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002843832,0.003621748,0.001211391,38.29860389,1.988076531,,,,,,,,,,13.08022997,15.63285997,2.072568782,6.196648468,11.84667804,37.2869608
19B170.12.31,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003703531,0.004890516,0.001998669,39.11941793,1.613000228,,,,,,,,,,16.99687517,16.95321381,1.751745231,7.243560352,13.47387531,32.11465915
19B170.12.32,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003392758,0.004443625,0.001550196,39.02580942,1.329860428,,,,,,,,,,16.34938198,16.75958565,1.712452061,8.140753183,14.47456602,35.72263262
19B170.12.11,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004083492,0.006074621,0.001862287,45.52685796,1.387305555,,,,,,,,,,14.9791136,16.51693292,1.741804965,6.860653669,14.00889616,33.84423166
19B170.12.12,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002915183,0.003840965,0.001257691,25.72338238,1.623358722,,,,,,,,,,16.9167029,18.69417728,1.857370909,6.314165586,11.89452185,26.97494289
19B170.12.21,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002628644,0.003137973,0.001084178,23.44431084,1.541860664,,,,,,,,,,12.37133774,14.8342525,2.249503601,5.142430149,9.161088883,25.96456184
19B170.12.22,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002848423,0.003643358,0.001218099,37.50986277,1.988109299,,,,,,,,,,13.24250833,15.59682818,2.167530033,6.208172809,11.94866862,37.35480501
19B170.12.31,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003764487,0.004904737,0.001983045,45.26238949,1.60734785,,,,,,,,,,16.96597818,17.60102545,1.749422913,7.150746072,13.40304383,32.14669687
19B170.12.32,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003425422,0.004469046,0.001554098,38.0838052,1.341108352,,,,,,,,,,16.21462339,16.92875366,1.83301765,8.168639532,14.77413387,35.4883915
19B176.04.11,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001889914,0.005068867,0.006023878,247.9607582,3.715609183,,,,,,,,,,2.320902576,3.486655705,4.264482158,4.387878171,4.560476299,8.454014059
19B176.04.12,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001929558,0.005202115,0.005904414,299.6984346,3.619448051,,,,,,,,,,2.241693439,3.171089365,3.487820328,4.722022645,5.005445449,9.618727372
19B176.04.21,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.00190611,0.004982593,0.004301199,166.6323125,2.14278717,,,,,,,,,,2.239639218,3.806186893,3.97021606,4.53846541,4.31144875,6.182812999
19B176.04.22,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001953244,0.004560223,0.003444941,130.8826137,2.175707118,,,,,,,,,,1.798844533,3.233100566,4.892501771,4.05382963,4.201558786,5.056476515
19B176.04.31,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001977,0.005522033,0.006179854,273.5680866,3.404007615,,,,,,,,,,1.946529389,2.961903021,3.625080439,5.63673651,5.66517276,9.413940272
19B176.04.32,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001856959,0.004842874,0.004765194,232.5528511,3.400445545,,,,,,,,,,2.078221044,3.691329657,3.946756763,5.255396645,5.300814076,9.372397684
19B176.04.11,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001926072,0.0051135,0.005975363,344.6181617,3.726498028,,,,,,,,,,2.203544452,3.558619966,4.254411229,4.407354094,4.576575592,8.459221756
19B176.04.12,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001964316,0.005244479,0.00587113,345.9702271,3.628368005,,,,,,,,,,2.252350955,3.255086501,3.543391569,4.761080404,5.037032297,9.77929253
19B176.04.21,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001935383,0.005013381,0.004263392,172.9712933,2.152140364,,,,,,,,,,2.213548842,3.836092595,3.995396423,4.532414217,4.332936991,6.20476329
19B176.04.22,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001983236,0.004582327,0.003420976,121.2463393,2.19429123,,,,,,,,,,1.79118384,3.244335295,4.93366304,4.074691215,4.215060425,5.080268526
19B176.04.31,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001995761,0.00555484,0.006135048,245.1475711,3.398922095,,,,,,,,,,1.982906887,2.987426657,3.647693257,5.682127542,5.71036342,9.502986202
19B176.04.32,2,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001881652,0.004870469,0.004738199,299.628265,3.402848736,,,,,,,,,,2.198885651,3.739799307,3.989552232,5.314671085,5.324103123,9.477209929
19B176.04.11,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001880501,0.005049249,0.00606762,304.4563103,3.738393822,,,,,,,,,,2.259553716,3.435839338,4.332526861,4.36494898,4.546426083,8.517740304
19B176.04.12,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001959294,0.005225713,0.005895909,261.8939256,3.632667081,,,,,,,,,,2.323392697,3.268212487,3.59643313,4.726333195,5.03056688,9.710186285
19B176.04.21,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001829495,0.004882877,0.004370873,172.0442326,2.131090481,,,,,,,,,,2.284220447,3.762793704,4.025786852,4.542122747,4.275689967,6.247881828
19B176.04.22,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001939939,0.004545375,0.003464399,132.2886822,2.176727038,,,,,,,,,,1.800307872,3.201237317,4.894009394,4.055124914,4.189793807,5.076874752
19B176.04.31,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001859023,0.005363528,0.006404718,328.7419464,3.420511175,,,,,,,,,,1.947404374,2.99095239,3.705652644,5.522915832,5.644760352,9.680979982
19B176.04.32,3,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001813936,0.004804357,0.004842309,299.8012417,3.404250914,,,,,,,,,,2.100005922,3.722715561,3.956619767,5.257165476,5.303126202,9.494960523
19B251.13.11,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003769756,0.006227018,0.002520426,17.02422656,1.70408416,,,,,,,,,,12.8448029,15.18353328,1.690822566,7.04495616,13.53577448,36.51999757
19B251.13.12,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004008487,0.006232522,0.002068956,57.73031945,1.547590291,,,,,,,,,,16.0940318,16.83184935,1.787564139,9.27931908,18.52105952,41.24799956
19B251.13.21,1,AP,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002850624,0.004509423,0.001496211,26.37161654,1.477702428,,,,,,,,,,13.39058256,13.9393758,1.995849168,5.986959081,11.24775532,27.81163636
